# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.002154434690031882
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
 146  0.4997  0.9987  0.5026  0.0151  0.7699  0.9979  0.0563  0.0038 -0.0043 -0.0016  0.2507
 147  0.5007  0.9952  0.5019  0.0172  0.7738  0.9912  0.0542  0.0030 -0.0049 -0.0004  0.2479
 148  0.4952  0.9937  0.5054  0.0159  0.7743  0.9970  0.0531 -0.0013  0.0007  0.0027  0.2468
 149  0.4965  0.9950  0.4983  0.0164  0.7721  0.9964  0.0571  0.0058 -0.0001  0.0030  0.2390
 150  0.4955  1.0008  0.5022  0.0156  0.7738  0.9996  0.0567  0.0093  0.0031 -0.0006  0.2360
 151  0.4999  1.0024  0.5023  0.0175  0.7740  1.0029  0.0593  0.0010  0.0010  0.0033  0.2413
 152  0.4917  1.0039  0.5012  0.0122  0.7774  0.9971  0.0533 -0.0019 -0.0006  0.0052  0.2366
 153  0.4982  1.0043  0.5025  0.0216  0.7750  0.9997  0.0565 -0.0025 -0.0058  0.0031  0.2408
 154  0.4970  1.0025  0.5033  0.0160  0.7829  1.0003  0.0583 -0.0045  0.0015  0.0050  0.2331
 155  0.4962  0.9989  0.5042  0.0152  0.7779  0.9984  0.0566 -0.0051 -0.0019  0.0002  0.2284
 156  0.4932  1.0060  0.5011  0.0141  0.7762  0.9935  0.0564 -0.0074  0.0021 -0.0001  0.2279
 157  0.4942  1.0002  0.5052  0.0146  0.7785  0.9945  0.0536 -0.0034  0.0011  0.0041  0.2304
 158  0.4980  1.0027  0.5063  0.0146  0.7779  0.9898  0.0540 -0.0017 -0.0028  0.0045  0.2290
 159  0.5011  1.0067  0.5076  0.0105  0.7796  0.9952  0.0570 -0.0050 -0.0009  0.0010  0.2337
   0  0.8020  0.0031  0.0012 -0.0065 -0.0026 -0.0002  0.7983  0.7977  0.0013  0.0016  0.0002
   1  0.7196  0.0043  0.0033 -0.0036  0.0010  0.0000  0.8236  0.7240  0.0800  0.0075  0.0999
   2  0.6580  0.0094  0.0067 -0.0013  0.0049 -0.0032  0.8398  0.6592  0.1066  0.0126  0.1620
   3  0.5955  0.0126  0.0033  0.0016  0.0028 -0.0015  0.8536  0.5988  0.1234  0.0223  0.2026
   4  0.5374  0.0148  0.0020 -0.0019  0.0073 -0.0030  0.8663  0.5456  0.1242  0.0223  0.2274
   5  0.4887  0.0127 -0.0053 -0.0005  0.0040 -0.0027  0.8780  0.4942  0.1283  0.0283  0.2461
   6  0.4375  0.0202 -0.0076  0.0009  0.0021 -0.0016  0.8951  0.4547  0.1308  0.0292  0.2525
   7  0.4022  0.0254 -0.0102 -0.0008  0.0095 -0.0024  0.8925  0.4123  0.1316  0.0248  0.2719
   8  0.3662  0.0283 -0.0036  0.0032  0.0048  0.0011  0.9080  0.3767  0.1258  0.0232  0.2687
   9  0.3338  0.0270 -0.0057  0.0058  0.0058  0.0020  0.9112  0.3467  0.1222  0.0269  0.2776
  10  0.3085  0.0250 -0.0022  0.0048  0.0012  0.0056  0.9230  0.3227  0.1180  0.0326  0.2771
  11  0.2821  0.0315 -0.0014  0.0034  0.0025  0.0083  0.9316  0.2980  0.1212  0.0370  0.2783
  12  0.2678  0.0381  0.0015  0.0037  0.0029  0.0126  0.9372  0.2769  0.1179  0.0338  0.2722
  13  0.2438  0.0364 -0.0017 -0.0012  0.0074  0.0101  0.9441  0.2667  0.1179  0.0370  0.2686
  14  0.2248  0.0434 -0.0032  0.0015  0.0077  0.0110  0.9421  0.2555  0.1184  0.0330  0.2725
  15  0.2100  0.0475 -0.0010  0.0052  0.0092  0.0184  0.9484  0.2450  0.1076  0.0319  0.2692
  16  0.1983  0.0527 -0.0025  0.0133  0.0095  0.0175  0.9571  0.2366  0.1123  0.0332  0.2725
  17  0.1860  0.0586 -0.0032  0.0083  0.0079  0.0206  0.9612  0.2252  0.1086  0.0276  0.2748
  18  0.1743  0.0676  0.0012  0.0089  0.0071  0.0219  0.9670  0.2207  0.1108  0.0308  0.2856
  19  0.1655  0.0691  0.0010  0.0031  0.0093  0.0300  0.9704  0.2114  0.1031  0.0266  0.2805
  20  0.1571  0.0745  0.0009  0.0071  0.0068  0.0251  0.9713  0.2045  0.1078  0.0263  0.2814
  21  0.1553  0.0725  0.0027  0.0093  0.0048  0.0324  0.9704  0.2040  0.0969  0.0268  0.2870
  22  0.1473  0.0721  0.0024  0.0143  0.0096  0.0402  0.9727  0.1980  0.0968  0.0297  0.2878
  23  0.1413  0.0709  0.0061  0.0129  0.0070  0.0381  0.9801  0.1974  0.0937  0.0342  0.2933
  24  0.1450  0.0737  0.0058  0.0143  0.0105  0.0390  0.9760  0.2039  0.0983  0.0280  0.2897
  25  0.1408  0.0739  0.0082  0.0166  0.0109  0.0421  0.9769  0.2077  0.0968  0.0320  0.2917
  26  0.1377  0.0751  0.0039  0.0153  0.0123  0.0414  0.9723  0.2021  0.0940  0.0282  0.2939
  27  0.1354  0.0791  0.0045  0.0134  0.0133  0.0450  0.9826  0.2051  0.0934  0.0300  0.2951
  28  0.1310  0.0805  0.0052  0.0174  0.0173  0.0566  0.9816  0.2097  0.0899  0.0349  0.2973
  29  0.1286  0.0867  0.0096  0.0136  0.0135  0.0548  0.9879  0.2152  0.0869  0.0382  0.2891
  30  0.1271  0.0854  0.0039  0.0172  0.0137  0.0544  0.9893  0.2108  0.0877  0.0319  0.2942
  31  0.1206  0.0865  0.0058  0.0215  0.0173  0.0638  0.9894  0.2100  0.0922  0.0292  0.2923
  32  0.1226  0.0778  0.0109  0.0149  0.0159  0.0625  0.9904  0.2179  0.0868  0.0284  0.2965
  33  0.1212  0.0791  0.0094  0.0170  0.0159  0.0603  0.9946  0.2224  0.0882  0.0294  0.2953
  34  0.1184  0.0762  0.0072  0.0176  0.0158  0.0574  0.9943  0.2293  0.0881  0.0334  0.2984
  35  0.1168  0.0780  0.0119  0.0178  0.0143  0.0554  0.9974  0.2244  0.0897  0.0338  0.3038
  36  0.1108  0.0804  0.0106  0.0212  0.0115  0.0619  0.9945  0.2329  0.0899  0.0315  0.3069
  37  0.1088  0.0764  0.0106  0.0218  0.0165  0.0579  0.9966  0.2408  0.0910  0.0242  0.3112
  38  0.1028  0.0768  0.0081  0.0231  0.0186  0.0615  0.9999  0.2473  0.0912  0.0275  0.3092
  39  0.0996  0.0729  0.0121  0.0231  0.0177  0.0557  1.0039  0.2574  0.0879  0.0251  0.3107
  40  0.0973  0.0713  0.0057  0.0196  0.0198  0.0577  0.9982  0.2583  0.0855  0.0208  0.3145
  41  0.0881  0.0692  0.0133  0.0225  0.0194  0.0590  0.9969  0.2619  0.0848  0.0198  0.3352
  42  0.0838  0.0656  0.0093  0.0122  0.0212  0.0571  0.9998  0.2779  0.0846  0.0165  0.3465
  43  0.0791  0.0635  0.0095  0.0126  0.0238  0.0589  1.0011  0.2905  0.0760  0.0166  0.3640
  44  0.0788  0.0600  0.0097  0.0163  0.0260  0.0513  0.9953  0.3064  0.0728  0.0192  0.3793
  45  0.0690  0.0592  0.0085  0.0090  0.0249  0.0470  0.9967  0.3298  0.0731  0.0205  0.3867
  46  0.0596  0.0572  0.0040  0.0110  0.0206  0.0421  1.0007  0.3440  0.0676  0.0153  0.3982
  47  0.0562  0.0424  0.0057  0.0072  0.0188  0.0427  1.0032  0.3726  0.0689  0.0117  0.4215
  48  0.0533  0.0376  0.0066  0.0099  0.0207  0.0373  0.9997  0.3986  0.0643  0.0180  0.4455
  49  0.0488  0.0370  0.0101  0.0080  0.0144  0.0357  1.0001  0.4275  0.0619  0.0141  0.4603
  50  0.0406  0.0333  0.0077  0.0046  0.0159  0.0310  1.0042  0.4560  0.0595  0.0095  0.4889
  51  0.0382  0.0319  0.0074  0.0043  0.0131  0.0254  1.0008  0.4865  0.0566  0.0099  0.5183
  52  0.0339  0.0260  0.0094  0.0005  0.0065  0.0242  1.0014  0.5204  0.0528  0.0083  0.5512
  53  0.0344  0.0247  0.0030  0.0040  0.0113  0.0233  0.9982  0.5485  0.0509  0.0075  0.5804
  54  0.0344  0.0194  0.0011  0.0011  0.0105  0.0209  0.9959  0.5811  0.0453  0.0011  0.6079
  55  0.0273  0.0162  0.0019  0.0047  0.0104  0.0164  0.9974  0.6128  0.0431  0.0017  0.6481
  56  0.0281  0.0149 -0.0021  0.0017  0.0108  0.0224  0.9939  0.6395  0.0468  0.0025  0.6781
  57  0.0229  0.0177 -0.0035  0.0042  0.0116  0.0122  0.9960  0.6654  0.0436  0.0016  0.7072
  58  0.0191  0.0148  0.0003  0.0018  0.0053  0.0143  1.0012  0.6931  0.0470  0.0071  0.7325
  59  0.0180  0.0121 -0.0048  0.0092  0.0141  0.0106  0.9980  0.7179  0.0419  0.0044  0.7471
  60  0.0174  0.0166 -0.0032  0.0093  0.0103  0.0107  1.0007  0.7398  0.0404  0.0028  0.7594
  61  0.0106  0.0076 -0.0033  0.0019  0.0097  0.0116  0.9992  0.7644  0.0356  0.0044  0.7748
  62  0.0139  0.0087  0.0083  0.0068  0.0086  0.0112  1.0023  0.7880  0.0357  0.0028  0.7955
  63  0.0087  0.0054  0.0080  0.0005  0.0086  0.0143  1.0037  0.8009  0.0339  0.0078  0.8055
  64  0.0047  0.0059  0.0060  0.0041  0.0017  0.0119  1.0044  0.8138  0.0355  0.0128  0.8052
  65 -0.0002  0.0047  0.0065  0.0047  0.0044  0.0075  1.0056  0.8341  0.0360  0.0073  0.8084
  66  0.0068  0.0022  0.0110  0.0062  0.0005  0.0037  1.0050  0.8470  0.0350  0.0070  0.8018
  67  0.0043 -0.0012  0.0083  0.0064 -0.0011  0.0087  1.0092  0.8636  0.0342  0.0114  0.7998
  68  0.0047 -0.0014  0.0080  0.0027 -0.0006  0.0161  1.0059  0.8784  0.0326  0.0132  0.7883
  69 -0.0004  0.0045  0.0049  0.0031 -0.0036  0.0205  1.0060  0.8911  0.0317  0.0173  0.7802
  70 -0.0027  0.0033  0.0032  0.0013 -0.0025  0.0185  1.0057  0.9054  0.0369  0.0163  0.7635
  71  0.0001  0.0050  0.0041  0.0024 -0.0018  0.0151  1.0065  0.9120  0.0288  0.0141  0.7503
  72  0.0014  0.0008  0.0032  0.0013 -0.0021  0.0083  1.0032  0.9182  0.0315  0.0140  0.7395
  73 -0.0007  0.0058  0.0017 -0.0021 -0.0015  0.0126  1.0076  0.9310  0.0295  0.0144  0.7420
  74  0.0012  0.0049 -0.0016  0.0011 -0.0035  0.0105  1.0058  0.9403  0.0316  0.0103  0.7419
  75  0.0020  0.0037 -0.0040  0.0006  0.0010  0.0157  1.0088  0.9433  0.0308  0.0146  0.7477
  76  0.0038  0.0062 -0.0004 -0.0007 -0.0060  0.0164  1.0100  0.9505  0.0288  0.0084  0.7523
  77  0.0007  0.0024  0.0001  0.0002 -0.0053  0.0176  1.0052  0.9539  0.0264  0.0036  0.7682
  78 -0.0044  0.0033  0.0030 -0.0031  0.0018  0.0136  1.0031  0.9542  0.0244  0.0025  0.7847
  79 -0.0044  0.0044  0.0014 -0.0017 -0.0042  0.0080  1.0043  0.9598  0.0246  0.0081  0.8037
  80 -0.0062  0.0005  0.0014  0.0052 -0.0038  0.0075  0.9994  0.9619  0.0157  0.0050  0.8254
  81 -0.0049 -0.0007 -0.0035  0.0032  0.0013  0.0085  1.0015  0.9658  0.0184  0.0023  0.8417
  82 -0.0056 -0.0007 -0.0006  0.0049  0.0018  0.0038  0.9987  0.9683  0.0158  0.0029  0.8529
  83 -0.0080  0.0013 -0.0034  0.0053  0.0022  0.0071  1.0071  0.9689  0.0219 -0.0010  0.8624
  84 -0.0035 -0.0022  0.0064  0.0038 -0.0006  0.0029  1.0004  0.9716  0.0207  0.0049  0.8759
  85 -0.0041 -0.0031 -0.0016  0.0021 -0.0042  0.0062  1.0048  0.9687  0.0195  0.0039  0.8781
  86 -0.0008 -0.0042  0.0015 -0.0014 -0.0030  0.0077  1.0076  0.9699  0.0187  0.0025  0.8859
  87  0.0044  0.0006 -0.0001  0.0024 -0.0059  0.0081  1.0065  0.9728  0.0169  0.0043  0.8887
  88  0.0015 -0.0012 -0.0038 -0.0005 -0.0053  0.0047  1.0085  0.9752  0.0199 -0.0019  0.8975
  89 -0.0006 -0.0051 -0.0026 -0.0031 -0.0084  0.0092  1.0055  0.9744  0.0240 -0.0007  0.9049
  90  0.0058 -0.0074 -0.0024 -0.0070 -0.0127  0.0107  1.0062  0.9757  0.0189 -0.0021  0.9178
  91 -0.0013 -0.0076  0.0009 -0.0086 -0.0058  0.0114  1.0082  0.9811  0.0192  0.0021  0.9161
  92  0.0067  0.0014  0.0051 -0.0102 -0.0055  0.0060  1.0085  0.9773  0.0216  0.0029  0.9265
  93  0.0028  0.0008  0.0096 -0.0096 -0.0065  0.0124  1.0043  0.9810  0.0119  0.0018  0.9330
  94  0.0031  0.0003  0.0077 -0.0034 -0.0039  0.0061  1.0017  0.9790  0.0154 -0.0046  0.9330
  95  0.0016  0.0008  0.0055 -0.0039 -0.0112  0.0041  1.0033  0.9809  0.0187  0.0007  0.9446
  96  0.0016  0.0004  0.0104  0.0010 -0.0060  0.0020  0.9999  0.9830  0.0147 -0.0043  0.9431
  97  0.0021  0.0005  0.0063 -0.0078 -0.0093  0.0046  0.9992  0.9838  0.0159  0.0026  0.9511
  98  0.0040 -0.0016  0.0060 -0.0043 -0.0126  0.0012  1.0021  0.9898  0.0143 -0.0004  0.9500
  99  0.0036  0.0055  0.0046 -0.0062 -0.0142  0.0001  0.9972  0.9875  0.0148 -0.0019  0.9521
 100  0.0028 -0.0032  0.0047  0.0017 -0.0117 -0.0030  1.0007  0.9857  0.0160 -0.0054  0.9522
 101  0.0028  0.0025  0.0047 -0.0049 -0.0101 -0.0097  0.9960  0.9841  0.0187 -0.0007  0.9546
 102 -0.0002 -0.0053  0.0074  0.0002 -0.0123 -0.0064  0.9994  0.9925  0.0156  0.0059  0.9532
 103 -0.0056  0.0009  0.0009  0.0011 -0.0109 -0.0048  0.9966  0.9940  0.0161  0.0040  0.9496
 104  0.0004 -0.0020  0.0068 -0.0032 -0.0072 -0.0095  1.0012  0.9934  0.0151  0.0075  0.9451
 105  0.0018 -0.0034 -0.0025 -0.0001 -0.0101 -0.0102  1.0045  1.0019  0.0118  0.0114  0.9369
 106 -0.0017 -0.0025 -0.0040 -0.0014 -0.0028 -0.0059  1.0011  1.0064  0.0131  0.0051  0.9428
 107 -0.0006 -0.0033 -0.0074 -0.0065 -0.0053  0.0016  1.0021  1.0076  0.0154  0.0098  0.9380
 108  0.0002 -0.0078 -0.0063  0.0026 -0.0008 -0.0038  1.0056  1.0076  0.0193  0.0071  0.9410
 109  0.0015 -0.0064 -0.0082 -0.0054 -0.0047 -0.0054  1.0004  1.0005  0.0167  0.0046  0.9373
 110 -0.0024 -0.0017 -0.0096 -0.0060 -0.0015 -0.0039  0.9963  1.0037  0.0140  0.0039  0.9327
 111  0.0004 -0.0050 -0.0076 -0.0027 -0.0037  0.0013  0.9988  1.0030  0.0159  0.0084  0.9275
 112  0.0036 -0.0049 -0.0019  0.0006 -0.0081  0.0016  0.9989  1.0001  0.0201  0.0064  0.9298
 113  0.0028 -0.0056 -0.0072  0.0021  0.0037 -0.0029  1.0038  1.0023  0.0214  0.0020  0.9272
 114 -0.0008 -0.0029 -0.0025 -0.0011 -0.0006 -0.0013  1.0017  1.0016  0.0185  0.0022  0.9343
 115 -0.0013 -0.0006 -0.0035 -0.0001 -0.0087  0.0021  1.0032  1.0067  0.0183 -0.0010  0.9393
 116  0.0038 -0.0022 -0.0061  0.0052 -0.0074  0.0067  1.0057  1.0064  0.0200  0.0004  0.9356
 117  0.0025 -0.0053 -0.0010  0.0000 -0.0017  0.0073  1.0082  1.0044  0.0248 -0.0032  0.9413
 118 -0.0039 -0.0078 -0.0002  0.0013 -0.0069  0.0010  0.9997  1.0060  0.0189 -0.0015  0.9457
 119  0.0003 -0.0054 -0.0063  0.0003  0.0010 -0.0016  1.0024  1.0064  0.0187 -0.0066  0.9372
 120 -0.0095 -0.0078  0.0013  0.0039 -0.0044 -0.0041  1.0059  1.0046  0.0143 -0.0101  0.9296
 121 -0.0013 -0.0064 -0.0073  0.0003  0.0014  0.0007  1.0044  1.0036  0.0137 -0.0038  0.9209
 122 -0.0004 -0.0043 -0.0027  0.0044 -0.0030 -0.0040  1.0007  1.0038  0.0107 -0.0058  0.9204
 123  0.0005 -0.0011 -0.0048  0.0082  0.0038 -0.0017  0.9985  1.0056  0.0118 -0.0059  0.9235
 124 -0.0000 -0.0028 -0.0016  0.0056 -0.0026 -0.0051  0.9949  1.0047  0.0121 -0.0092  0.9159
 125 -0.0001  0.0012 -0.0021  0.0062  0.0012  0.0002  0.9933  1.0024  0.0130 -0.0046  0.9150
 126  0.0008  0.0035 -0.0004  0.0040 -0.0009  0.0025  0.9964  1.0029  0.0142 -0.0028  0.9226
 127  0.0025  0.0017  0.0007  0.0066  0.0062 -0.0019  0.9978  1.0067  0.0190  0.0007  0.9266
 128  0.0010  0.0061 -0.0010  0.0083  0.0064 -0.0008  0.9985  1.0060  0.0132  0.0020  0.9327
 129  0.0020  0.0018 -0.0035  0.0072  0.0070 -0.0053  0.9895  1.0042  0.0139 -0.0065  0.9367
 130  0.0014  0.0018  0.0022  0.0061  0.0036  0.0012  0.9868  1.0052  0.0099 -0.0045  0.9427
 131  0.0054 -0.0003  0.0005  0.0021  0.0089  0.0017  0.9873  1.0060  0.0143 -0.0073  0.9340
 132  0.0062  0.0019  0.0022  0.0064  0.0069  0.0001  0.9933  1.0072  0.0142 -0.0059  0.9211
 133  0.0036  0.0023  0.0015  0.0101  0.0061 -0.0024  0.9939  1.0077  0.0147 -0.0099  0.9177
 134  0.0076 -0.0005  0.0077  0.0108  0.0019 -0.0032  0.9883  1.0045  0.0097 -0.0058  0.9212
 135  0.0035 -0.0020  0.0038  0.0093  0.0048 -0.0092  0.9944  1.0031  0.0184 -0.0052  0.9198
 136  0.0020 -0.0015 -0.0023  0.0042  0.0007 -0.0057  0.9920  1.0033  0.0120 -0.0027  0.9215
 137  0.0007 -0.0072 -0.0000  0.0039  0.0006 -0.0102  0.9941  1.0003  0.0128 -0.0012  0.9245
 138  0.0027 -0.0036  0.0015  0.0061  0.0074 -0.0120  0.9945  1.0006  0.0087 -0.0085  0.9221
 139  0.0001 -0.0081 -0.0012  0.0094  0.0045 -0.0103  0.9888  1.0012  0.0106 -0.0094  0.9322
 140 -0.0024 -0.0064 -0.0017  0.0107 -0.0015 -0.0091  0.9956  1.0031  0.0128 -0.0051  0.9226
 141 -0.0063 -0.0102  0.0026  0.0065  0.0048 -0.0052  0.9899  1.0091  0.0150 -0.0003  0.9337
 142 -0.0045 -0.0079  0.0024  0.0060  0.0050 -0.0032  0.9893  1.0031  0.0194  0.0031  0.9373
 143 -0.0065 -0.0111  0.0045  0.0028  0.0031 -0.0058  0.9911  1.0017  0.0137 -0.0023  0.9336
 144 -0.0027 -0.0145 -0.0022  0.0023  0.0058 -0.0007  0.9963  0.9979  0.0144  0.0038  0.9438
 145 -0.0017 -0.0172 -0.0033  0.0007  0.0012 -0.0040  0.9961  0.9939  0.0184 -0.0052  0.9505
 146 -0.0043 -0.0179  0.0049 -0.0015  0.0053  0.0007  0.9927  0.9965  0.0138  0.0004  0.9468
 147 -0.0009 -0.0121  0.0020  0.0044 -0.0016  0.0027  1.0013  0.9974  0.0127 -0.0089  0.9514
 148 -0.0066 -0.0088  0.0025  0.0008 -0.0011 -0.0001  1.0033  0.9918  0.0119 -0.0102  0.9372
 149  0.0005 -0.0038 -0.0056  0.0040 -0.0036 -0.0041  1.0017  0.9933  0.0100 -0.0104  0.9411
 150 -0.0060 -0.0049  0.0028  0.0018 -0.0037 -0.0011  0.9978  0.9953  0.0170 -0.0096  0.9413
 151  0.0001 -0.0058 -0.0020  0.0025 -0.0023 -0.0020  1.0014  0.9927  0.0153 -0.0075  0.9400
 152 -0.0055 -0.0064  0.0046  0.0041 -0.0064 -0.0047  0.9991  0.9911  0.0191 -0.0121  0.9313
 153 -0.0046 -0.0040  0.0051  0.0066 -0.0059 -0.0012  0.9965  0.9906  0.0178 -0.0084  0.9229
 154 -0.0006 -0.0053  0.0083  0.0066 -0.0034 -0.0031  0.9999  0.9916  0.0186 -0.0048  0.9187
 155 -0.0014 -0.0031  0.0022  0.0039 -0.0051 -0.0008  0.9955  0.9943  0.0124 -0.0076  0.9088
 156  0.0014 -0.0042  0.0024  0.0036 -0.0047  0.0011  0.9998  0.9952  0.0120 -0.0031  0.9141
 157  0.0034 -0.0026 -0.0008  0.0071 -0.0087 -0.0019  1.0018  0.9970  0.0147 -0.0044  0.9058
 158  0.0089  0.0008 -0.0015  0.0076 -0.0010  0.0035  1.0048  0.9964  0.0127  0.0018  0.9082
 159  0.0055  0.0023  0.0016  0.0042 -0.0020 -0.0011  0.9960  0.9964  0.0076 -0.0033  0.9167
