# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.21544346900318823
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
 133  0.5598  1.1255  0.4515  0.2749  0.4212  0.7679  0.1176 -0.1803 -0.0254 -0.1332  0.5396
 134  0.3967  0.9910  0.3475 -0.3310  0.7910  0.9510  0.3829 -0.2191 -0.2645  0.3769 -0.1134
 135  0.4468  0.7350 -0.0122  0.0797  0.6084  1.0607 -0.0840  0.1081  0.1100 -0.1643  0.3726
 136  0.6583  1.0375  0.0986 -0.1071  1.1076  0.8325  0.2005  0.2992  0.2178 -0.1348  0.4787
 137  0.5230  1.0908  0.9287 -0.3260  1.0250  1.0742 -0.4502  0.0966  0.1528  0.0296  0.1990
 138  0.5824  1.3285  0.7350  0.2178  0.5613  1.2057  0.3732  0.0370  0.3745  0.6501  0.1854
 139  0.1811  1.3069  0.5546  0.0861  0.9572  1.2517  0.1301 -0.1267  0.2210 -0.1486  0.2426
 140  0.3862  1.0963  0.9381  0.0213  0.6923  0.8394  0.0174 -0.2254 -0.1810 -0.2531 -0.2511
 141  0.5418  0.9746  0.6273 -0.4062  0.5780  0.9061 -0.0291  0.0673  0.0895  0.0494  0.3217
 142  0.1543  0.7886  0.4163  0.1418  0.5954  0.7530  0.4145 -0.0276 -0.0917 -0.0691  0.5564
 143  0.6814  0.9903  0.6605  0.0165  0.6619  1.0276  0.2269  0.0361 -0.0097 -0.3601  0.0649
 144  0.2706  0.8595  0.0247  0.2974  0.7732  1.0062 -0.2797 -0.1128  0.1524 -0.1052  0.7425
 145  0.0956  1.2634  0.3012  0.1666  0.9392  0.7881  0.3263 -0.0762 -0.3063 -0.1244  0.6343
 146  0.1949  1.0773  0.3370 -0.0086  0.5763  1.2662 -0.1287  0.1091  0.0358 -0.2868  0.0875
 147  0.7477  0.8583  0.3680  0.0435  0.8212  0.9948 -0.1018  0.1511 -0.1734  0.1214  0.1127
 148  0.2272  0.5739  0.6675 -0.1163  1.0003  0.9624 -0.2521 -0.2663  0.0718 -0.1797  0.3992
 149  0.5509  0.6807  0.2338  0.2778  0.6729  0.5455  0.1923  0.3600  0.1640  0.0007  0.1706
 150  0.3167  1.0691  0.5230  0.0745  0.6796  0.8334 -0.0834  0.3111  0.0930 -0.1921  0.1402
 151  0.7816  1.2062  0.4583 -0.0733  0.6586  1.1657  0.2842 -0.1004 -0.0805  0.0784  0.3845
 152  0.1147  1.3181  0.3877 -0.3331  0.9266  0.7960 -0.1968 -0.0777  0.1078  0.3102  0.2915
 153  0.8122  1.1276  0.4584  0.5247  0.8205  0.9343  0.1563  0.0398 -0.1859 -0.0494  0.8284
 154  0.4935  1.0176  0.4268 -0.0072  1.0584  1.1941  0.2288  0.0740  0.2418  0.0044  0.2717
 155  0.4570  0.7301  0.4455  0.0130  0.7456  1.2922  0.1159  0.0292 -0.0709 -0.1391  0.1342
 156  0.7633  1.2931  0.2787 -0.0414  0.7855  1.0539  0.0404 -0.0774  0.1372  0.0032 -0.0082
 157  0.5054  1.0578  0.4250 -0.0876  0.8798  0.9433 -0.2946  0.0282 -0.0424  0.1263  0.3022
 158  0.6291  1.1923  0.3485  0.4520  0.7981  0.9152 -0.0920  0.0405 -0.3308  0.3795  0.3265
 159  0.6626  1.3133  0.5502  0.0224  0.7217  1.2495  0.2478 -0.2617  0.0885  0.0864  0.3553
   0  1.0877  0.0111 -0.0342 -0.5370 -0.1233 -0.0335  0.6408  0.5983  0.0394  0.1140  0.3009
   1  0.3927 -0.1750  0.0980 -0.2116 -0.1353 -0.1976  0.9715  0.7394  0.2379  0.1454  0.3404
   2  0.8886  0.0618  0.1845 -0.1624  0.2691 -0.2418  0.5519  0.7155  0.1354 -0.3378  0.0224
   3  0.7613  0.0687  0.1847 -0.0166  0.2071  0.0561  0.5176  0.5684  0.2401  0.0425  0.1979
   4  0.6764  0.3791  0.2862  0.0662  0.5158  0.3006  0.8463  0.6811 -0.0325  0.0141  0.4280
   5  0.9306 -0.0092  0.2195 -0.0402 -0.0573  0.0439  0.7041  0.2305 -0.0089  0.4304  0.5357
   6  0.1644  0.2175 -0.3364  0.0185 -0.0751 -0.1468  1.3533  0.7639  0.0518  0.2810 -0.0108
   7  0.5036  0.3172 -0.4219 -0.0588  0.4715 -0.1825  0.5977  0.4391  0.1649 -0.3798  0.4614
   8  0.3688  0.3895 -0.0518  0.1785  0.1787  0.2613  1.2079  0.2326  0.0857 -0.3132 -0.1887
   9  0.2547 -0.0376 -0.4220  0.2477  0.1499  0.0330  0.8426  0.4421  0.0449 -0.0489  0.2179
  10  0.2374 -0.4558 -0.2945  0.0671 -0.2124 -0.1496  0.8521  0.6906 -0.0660  0.3297  0.1306
  11  0.0944 -0.0030 -0.2585  0.2939 -0.1513 -0.0457  0.9268  0.3049  0.1304  0.0942  0.2014
  12  0.6452  0.3943  0.0791  0.3021 -0.0739  0.1343  0.8333  0.1441  0.0235 -0.0593  0.2554
  13  0.2175 -0.0404  0.0739 -0.0034  0.2096 -0.2795  0.9696  0.1384  0.0040  0.2964  0.0551
  14  0.1775  0.0212 -0.0880 -0.0548 -0.1288 -0.2204  0.5254  0.3270  0.4333 -0.0055  0.5201
  15  0.1458  0.1146  0.1291 -0.2315  0.1222  0.2409  0.9560  0.3227 -0.1389  0.1029  0.2924
  16  0.1845 -0.0520 -0.1873  0.4223  0.0832 -0.2254  0.9926  0.4707  0.3629  0.1875  0.2539
  17  0.2120  0.0477 -0.2970 -0.0373 -0.0472 -0.1276  0.9583  0.0293  0.3900 -0.1891  0.1580
  18 -0.0948  0.3772  0.0084  0.0052  0.1206  0.0011  1.1319  0.2018  0.5622  0.1963  0.9945
  19  0.0794  0.2525 -0.0936 -0.4596 -0.0032  0.2461  1.1180  0.1015  0.0038 -0.2548  0.3931
  20 -0.0293  0.1378 -0.0582 -0.2033  0.0075 -0.3539  1.1008  0.1244  0.4581 -0.3268  0.3430
  21  0.5880  0.0990  0.0696  0.1629  0.1011 -0.2574  0.8360  0.5383 -0.1583 -0.1318  0.3655
  22 -0.0373  0.1461 -0.0099  0.0398  0.3072  0.2507  1.0459  0.0691 -0.1114  0.1398 -0.0393
  23 -0.1799  0.1003  0.1182 -0.1767 -0.3528 -0.2626  1.3160 -0.0472 -0.1108  0.3897  0.3184
  24  0.6201  0.1429 -0.0417  0.0166 -0.1627 -0.1344  0.9611  0.3612 -0.0618 -0.3253  0.1370
  25  0.3246  0.2179  0.1384  0.0481 -0.2944  0.1887  0.8618  0.3756  0.0528  0.2266  0.2973
  26  0.2611 -0.0188 -0.2884  0.2464 -0.2271 -0.2282  0.7055  0.0792  0.0182 -0.0074  0.3546
  27  0.0418  0.1366 -0.3622 -0.1508 -0.1868 -0.0807  1.1278  0.2294  0.2251  0.1167  0.1788
  28 -0.1524  0.1696 -0.1635  0.3008  0.0344  0.3242  0.7519  0.4893  0.2381  0.4244  0.4379
  29 -0.0574  0.2807  0.1251 -0.1786 -0.1354 -0.1092  1.2409  0.6549 -0.0525  0.3769  0.0779
  30  0.0709  0.1644 -0.4683  0.1785  0.1427 -0.1947  0.8592  0.2658 -0.0154  0.3940  0.6528
  31 -0.1882  0.4677 -0.2173  0.4088  0.1680  0.4198  0.9979 -0.0868  0.4476  0.2778  0.5239
  32  0.2799  0.1570  0.1014 -0.2283 -0.1107  0.2589  0.8492  0.0752 -0.0871 -0.0316  0.2876
  33  0.3643  0.2598 -0.1143 -0.1276 -0.0294  0.1113  1.3211  0.2727  0.1196 -0.0196 -0.1257
  34  0.3708  0.1138 -0.2179  0.0627  0.1860  0.0604  0.9119  0.6325  0.1356  0.1323  0.0761
  35  0.4893  0.0318 -0.0038 -0.3209 -0.0861 -0.2666  1.2756 -0.0834  0.2034  0.3827  0.4907
  36 -0.0290  0.3516 -0.0182 -0.0451 -0.1157  0.2835  1.0270 -0.0224  0.1461  0.3467  0.6699
  37  0.2678  0.2350 -0.1193 -0.0915  0.2717 -0.0018  0.7741  0.2174  0.0939 -0.3585  0.5667
  38  0.0982  0.2915 -0.1155  0.0695  0.0919  0.2069  0.8200  0.0855  0.2695 -0.0225  0.3028
  39  0.1649 -0.1033  0.3725  0.1690 -0.2292 -0.0910  1.1362  0.3344  0.0603 -0.2292  0.1863
  40  0.1133  0.0066 -0.3586 -0.0307 -0.2032  0.0789  0.8226  0.0676 -0.0286 -0.1440 -0.1182
  41 -0.2045  0.0458  0.1811  0.5989 -0.1597  0.0633  0.9164 -0.0008 -0.0237 -0.0524  0.3554
  42 -0.3441  0.2706 -0.3308 -0.2096 -0.2905  0.0094  1.0498  0.4240  0.1219 -0.2561  0.2896
  43  0.2139 -0.0654 -0.1120 -0.1387  0.1398  0.3990  1.0249  0.1886 -0.1492 -0.1398  0.4096
  44  0.4388 -0.0831 -0.1144  0.2411  0.2891  0.0780  0.9244  0.4508  0.0510 -0.0593  0.6779
  45  0.2477  0.2514  0.2375 -0.3503  0.0788  0.0205  0.9572  0.9213  0.2360  0.0105  0.3597
  46 -0.0306  0.2036 -0.5809 -0.0815 -0.0089 -0.2372  1.1679 -0.1163 -0.1025 -0.1092  0.3852
  47  0.0896 -0.5806 -0.1204 -0.0559 -0.2271  0.1012  1.1040  0.3487  0.1054 -0.2466  0.6327
  48 -0.0208 -0.3303  0.0529  0.1927 -0.0532  0.0375  0.8000  0.4531  0.2251  0.3237  0.5728
  49  0.1971 -0.0875  0.3266 -0.0154 -0.4172  0.1158  0.8041  0.5436 -0.0255  0.1830  0.1642
  50  0.0460  0.0357 -0.0751  0.0536 -0.0559 -0.0776  1.0716  0.4628  0.2835  0.0419  0.3536
  51  0.1060  0.2929  0.0739 -0.0750  0.2135 -0.1948  0.7768  0.4504  0.3292  0.2208  0.3180
  52 -0.0283  0.0258  0.3885 -0.2618 -0.2647  0.1525  0.9975  0.4878 -0.1471 -0.0817  0.4247
  53 -0.0674  0.0863  0.1208 -0.0101  0.2147  0.3025  0.8838  0.5024 -0.0529 -0.0194  0.5585
  54  0.0959 -0.0991 -0.3037  0.0170  0.0235  0.0320  0.8572  0.5487 -0.0701 -0.2285  0.2218
  55 -0.1907  0.1471  0.0521  0.4489  0.1837 -0.0695  0.8193  0.6974 -0.2077 -0.1987  0.6119
  56  0.1262 -0.1032 -0.1252 -0.2408  0.2191  0.4327  0.7247  0.5516  0.1058  0.0745  0.7331
  57 -0.0287  0.1009 -0.0423 -0.0101  0.1181 -0.2206  0.8768  0.5978  0.1765 -0.0830  0.8443
  58 -0.0436 -0.0926  0.1624 -0.2098 -0.6317  0.1009  1.3494  0.8276  0.4542  0.2198  1.1568
  59 -0.0882 -0.0700 -0.2399  0.3480  0.2082 -0.0956  1.0003  0.8026  0.1671 -0.2326  0.7320
  60 -0.1234  0.4044 -0.1279  0.3935 -0.3181  0.0227  1.1778  0.6220 -0.0203 -0.0692  0.5739
  61 -0.2868 -0.1426 -0.3251 -0.3573 -0.1115  0.0400  0.8477  0.8595 -0.1771  0.1408  0.5755
  62  0.1054  0.4008  0.2155  0.2014 -0.0500  0.0611  0.8335  1.2029  0.0051 -0.2581  0.9371
  63 -0.3256  0.0777 -0.0239 -0.0970  0.0134  0.2537  1.0001  0.8717 -0.1082  0.0271  0.6694
  64 -0.1913  0.2908 -0.0205  0.2364 -0.3933  0.2673  0.9193  0.6931  0.0074  0.3566  0.4722
  65 -0.3694  0.0739 -0.3149 -0.0070  0.1594 -0.2657  1.1355  0.8922  0.1584 -0.1748  0.7773
  66  0.4662  0.0797  0.2903  0.0877 -0.1048 -0.3199  0.9972  1.0402 -0.1417 -0.3520  0.4441
  67  0.0810 -0.2084  0.1196  0.1957  0.0566 -0.2968  0.8695  0.7812 -0.0962 -0.0854  1.0706
  68  0.2823 -0.0769  0.0434  0.0190  0.0872  0.0544  0.7775  0.8630 -0.2389  0.1807  0.6142
  69  0.0051  0.3809 -0.0632  0.0330 -0.0766  0.2471  1.0657  1.0950 -0.0673  0.1858  0.8453
  70 -0.2754 -0.0990 -0.0696 -0.2426  0.0211  0.3344  1.1187  1.2697  0.3598 -0.0209  0.7365
  71 -0.0870 -0.0680 -0.0917  0.0747 -0.3694  0.1636  1.0781  0.9049 -0.1263 -0.0287  0.9142
  72  0.1837 -0.0543  0.0373 -0.0396 -0.2392 -0.2524  1.0288  0.3807  0.3898  0.2041  0.8532
  73  0.0051  0.1480  0.3404 -0.3106 -0.1926  0.0073  1.3812  0.8501  0.0379  0.2318  0.9346
  74 -0.0529 -0.0011  0.2163 -0.0809 -0.3128 -0.1653  0.9889  1.0578  0.0828 -0.0002  0.7273
  75  0.0015 -0.2061 -0.1298 -0.0599  0.3866  0.2214  1.2387  0.8697  0.2236  0.3497  0.9191
  76 -0.1713  0.0321  0.0387 -0.0681 -0.1198  0.3727  1.3776  1.1147  0.1292  0.2035  0.9024
  77 -0.0346 -0.0973 -0.0147  0.1092 -0.1319  0.2052  1.0262  0.9210  0.0352 -0.0550  0.8907
  78 -0.0989 -0.0342  0.3475 -0.1812  0.3108  0.0158  0.9411  0.8282  0.0176 -0.0481  0.7409
  79 -0.0822  0.3235  0.3040 -0.3181 -0.0914 -0.0263  0.9508  0.9803  0.1698  0.5849  0.6830
  80 -0.1756 -0.0808  0.3221 -0.0551 -0.1880  0.2396  0.5910  1.0545 -0.2363  0.1964  1.1309
  81  0.0405 -0.1266 -0.4118 -0.0933 -0.1177  0.0394  0.9240  0.8411  0.1342  0.1075  0.9364
  82 -0.1206  0.0939 -0.1466  0.0971 -0.0200 -0.1434  0.6564  0.9276 -0.3100 -0.0414  0.7478
  83 -0.1867  0.1744 -0.6211  0.1164  0.2307  0.1864  1.3635  0.6114  0.3439 -0.2116  0.6754
  84 -0.0396 -0.0603  0.3642 -0.0298  0.2351 -0.3310  0.4689  1.0995 -0.1255  0.1378  1.0792
  85 -0.3331  0.1392 -0.4732  0.0531  0.0960 -0.1345  0.5141  0.8005 -0.0274  0.0068  0.8050
  86  0.0136  0.1027 -0.1728 -0.4293  0.1876  0.2438  1.1786  0.9842  0.1384  0.0793  1.2105
  87  0.4829  0.4915 -0.1094  0.1011 -0.1822 -0.0026  0.8142  0.8323 -0.2048  0.2542  0.6094
  88  0.1102  0.2340 -0.2533  0.0761  0.1491 -0.3939  1.0907  1.0825 -0.0191  0.0083  0.5883
  89 -0.2208  0.0575  0.0164 -0.1249  0.0695  0.0500  0.9952  0.6927  0.1523  0.2141  0.6094
  90  0.1494 -0.2979  0.0458 -0.2823 -0.1794  0.1897  0.8638  0.8065  0.0387  0.0511  1.4690
  91 -0.4193 -0.2815  0.1665 -0.1325  0.0837  0.1199  1.2469  1.1603  0.2952  0.2173  0.6344
  92  0.2210  0.3730  0.2685 -0.3662  0.1831 -0.2292  1.0884  0.9056  0.6135 -0.0386  1.0477
  93 -0.2897 -0.1651  0.3666 -0.1383  0.0285  0.2877  1.0046  0.9306 -0.1912  0.1871  1.0744
  94 -0.2620  0.1145  0.2397  0.1368  0.3892  0.1100  0.9032  0.6957  0.2744 -0.2511  0.4329
  95 -0.3260  0.0687 -0.2039  0.1365 -0.1465  0.1149  0.9293  0.7311  0.1499  0.0145  0.9789
  96 -0.0966 -0.1178  0.1786  0.2344  0.3638  0.2259  0.8938  1.0267 -0.0411 -0.0600  0.8030
  97  0.1086  0.2012  0.1225 -0.2212  0.1508  0.4723  1.0062  0.7807  0.1354  0.2505  1.3636
  98  0.2245 -0.0747  0.0124 -0.0189 -0.0062 -0.1433  1.0963  1.0956 -0.1204 -0.0871  1.1277
  99  0.0354  0.3011  0.0801 -0.3963 -0.3071 -0.0435  0.8166  0.8057 -0.0895 -0.0942  0.9086
 100  0.0635 -0.0742  0.2221  0.2997 -0.0287 -0.0443  0.9467  1.0451  0.0346 -0.5050  0.7811
 101  0.0111  0.3274  0.1443 -0.2912  0.0490 -0.2437  0.6540  0.6351  0.2160 -0.4660  1.0390
 102 -0.1220 -0.3332  0.4685  0.0778 -0.2982  0.1745  1.1082  1.2839 -0.0386 -0.0104  0.9942
 103 -0.3845 -0.0333 -0.0857  0.0165  0.1043  0.2516  0.8235  0.9876  0.1097 -0.1020  1.0528
 104  0.1963 -0.0877  0.4240 -0.1842  0.1118 -0.2900  0.9162  0.7697  0.3163  0.1216  1.1194
 105  0.2499 -0.0676 -0.0300  0.0486 -0.1727 -0.5224  1.0034  1.0776 -0.0867  0.5937  0.6613
 106 -0.1495  0.0451 -0.3236  0.0891 -0.1127 -0.0871  0.7404  1.2716  0.1373  0.0420  1.1879
 107 -0.0640 -0.0170 -0.3705 -0.3996  0.0736  0.3306  0.8845  1.2251  0.1418  0.4421  0.9102
 108 -0.0765 -0.1829 -0.1546  0.3006  0.3958 -0.1407  1.2819  1.0934  0.3111  0.0162  1.0547
 109  0.0537 -0.1412 -0.0798 -0.1890  0.2510 -0.5665  0.9349  0.4327 -0.0948 -0.0370  1.0976
 110 -0.3667  0.3069 -0.2235 -0.0793  0.1142 -0.3439  0.7450  0.8615 -0.1770 -0.1096  1.1801
 111 -0.2633 -0.0614 -0.2294 -0.3142 -0.1785  0.0662  0.9776  0.9347 -0.1002  0.2452  0.6449
 112 -0.0328 -0.0030  0.2537 -0.1424 -0.7228  0.2794  0.7897  0.8693 -0.0069  0.0209  1.2679
 113  0.0427 -0.2117 -0.4428  0.0512  0.4080 -0.1619  1.1083  1.1654  0.0210 -0.0696  0.8686
 114 -0.4341 -0.2342 -0.0652 -0.1289  0.0398 -0.2357  0.7935  0.8450  0.0198  0.0857  1.1017
 115 -0.4854  0.1079 -0.0930 -0.5000 -0.3606 -0.0298  0.8410  1.2787  0.0569  0.0100  1.1957
 116  0.0275  0.0997 -0.2746  0.2045 -0.5082  0.3140  0.9625  1.0736  0.0746  0.1885  0.4903
 117  0.0624 -0.0545 -0.1127 -0.0993 -0.1700  0.2942  1.1731  0.8946  0.4569 -0.1192  0.7521
 118 -0.3902 -0.2401  0.1268  0.2678 -0.4448 -0.1018  0.7593  1.0955  0.0250  0.2877  0.9873
 119  0.3739 -0.1448 -0.3066  0.0969  0.2848 -0.1577  1.0092  1.1679  0.0145 -0.0064  0.7735
 120 -0.2509 -0.2269  0.3830  0.3695 -0.2432 -0.0134  1.2758  0.9994 -0.1059 -0.0015  1.1084
 121  0.3936  0.0777 -0.4305 -0.2948  0.0806  0.1749  1.3131  1.1142  0.0153  0.0636  0.8663
 122  0.0615  0.2476  0.0367 -0.0009 -0.1577 -0.0900  1.0838  0.9354 -0.0527 -0.0668  0.5992
 123  0.2193  0.1197 -0.0223  0.3069  0.0531  0.0656  0.9818  0.7898  0.1422  0.0987  1.1095
 124  0.2446 -0.3349 -0.1409 -0.1203 -0.7415 -0.4319  0.9786  0.9733 -0.2159 -0.2108  0.7648
 125  0.1230 -0.1737  0.0405 -0.1943 -0.1751  0.0151  0.6567  0.7230  0.0113  0.0424  0.9682
 126  0.0725 -0.0246  0.1071 -0.2492 -0.3468  0.0993  1.1815  0.9269 -0.0015  0.0170  1.1059
 127  0.0617 -0.0357 -0.0716  0.0774  0.1502 -0.2714  1.1209  0.9763  0.4044  0.1514  1.2230
 128 -0.0333  0.4324  0.0569  0.0645  0.1996 -0.0722  1.1792  0.8674 -0.0070  0.4153  1.0260
 129  0.0611  0.1815 -0.1788  0.1202  0.1763 -0.5434  1.0361  0.8220  0.0006 -0.3164  1.0912
 130  0.0225 -0.0545  0.1481  0.1524 -0.1645 -0.1996  0.9978  0.9926 -0.3013  0.2160  1.4129
 131  0.0872 -0.1428 -0.1625 -0.0239  0.1949  0.1090  0.9943  1.2007  0.1894  0.0212  1.0891
 132 -0.1462  0.0217 -0.1103  0.0938  0.2017  0.1077  1.1824  1.1996  0.2970  0.3974  1.0255
 133 -0.2389  0.2942 -0.2059  0.0542 -0.0138 -0.0104  1.2436  1.1150  0.2229 -0.3762  0.8226
 134  0.3029  0.2344  0.3081  0.2525 -0.2705  0.2542  0.6790  1.1112 -0.4524 -0.1203  1.0601
 135  0.1035  0.0023  0.1164  0.2884  0.0109 -0.1406  1.1776  1.0124  0.3232  0.0099  0.9208
 136  0.4242  0.1208 -0.3582 -0.1663 -0.0665  0.1969  0.8088  1.2159 -0.2180  0.1786  0.6177
 137  0.0283 -0.2711 -0.1084 -0.0652 -0.2839 -0.2139  1.1316  0.9593 -0.0299  0.3707  1.1467
 138  0.3344  0.0761  0.0504 -0.0951  0.2490 -0.0877  0.9171  0.7255 -0.3404 -0.2442  0.6732
 139  0.2578 -0.3079 -0.0933  0.1879  0.1466 -0.3696  0.5564  0.8301 -0.3237 -0.4030  1.4707
 140  0.1301  0.0391 -0.2445  0.4125 -0.1271 -0.2573  1.3442  0.8135 -0.0080 -0.0547  0.7527
 141 -0.3978  0.1544 -0.1937  0.0268  0.1155  0.0648  0.8553  1.5143  0.0550  0.1960  1.0431
 142 -0.1066  0.3745  0.0342  0.3221  0.2011 -0.0601  0.6872  1.1024  0.3759  0.5207  1.0285
 143 -0.1852  0.2153  0.1383  0.0964 -0.1407 -0.5159  1.0274  1.2157  0.0236 -0.0827  0.5326
 144  0.0788  0.1654 -0.3935  0.0679  0.2415  0.0166  1.2459  1.0290  0.1542  0.2888  0.8633
 145  0.0300 -0.2434 -0.2362 -0.1426 -0.0078 -0.2239  1.2263  0.9813  0.3512  0.0335  1.0249
 146 -0.0715 -0.2920  0.2494 -0.0272  0.4162  0.0307  0.5001  1.4715  0.1613  0.3497  1.2115
 147  0.2245 -0.0640  0.0943  0.3545  0.0839  0.2152  1.0332  1.4002  0.2041 -0.2498  1.1668
 148 -0.4332 -0.0573 -0.0145  0.0360 -0.1722  0.1234  1.1972  0.9044 -0.1505 -0.3576  0.6641
 149  0.1510  0.2120 -0.7713  0.0629 -0.2532 -0.2258  1.1945  0.9917 -0.3120 -0.5480  1.0102
 150 -0.3621  0.2368  0.3844 -0.1720 -0.1344 -0.0334  1.0262  0.9430  0.0686 -0.3304  1.0857
 151 -0.0591 -0.0754 -0.2806 -0.1087  0.0667 -0.0782  1.0891  0.9429 -0.0638  0.0012  1.2138
 152 -0.4668  0.1045  0.2160  0.1346 -0.1658 -0.4431  0.7510  0.9046  0.4181 -0.2623  0.8147
 153 -0.1740  0.0438  0.2413  0.1562 -0.1295  0.2674  0.7560  0.9253  0.0333  0.0260  0.9019
 154 -0.0786 -0.3316  0.2268  0.1898  0.0806 -0.1470  1.0940  1.0353  0.3572  0.2348  1.1872
 155 -0.0348 -0.1170  0.0734  0.1092  0.0376 -0.0406  0.6500  1.2682  0.1757 -0.0046  0.6048
 156 -0.1419 -0.1183  0.1444 -0.1290  0.2522 -0.0844  0.9846  1.0540 -0.0505  0.5072  1.3660
 157  0.0499  0.0875 -0.1531  0.1920 -0.2156 -0.1960  1.0446  0.9287  0.2261  0.0166  0.7975
 158  0.2643  0.3084 -0.1068 -0.0447  0.3587  0.4120  1.6508  0.9390  0.1871  0.4814  0.5561
 159  0.0677  0.2048  0.2935 -0.1098  0.1558 -0.1976  0.4889  0.9646  0.1100 -0.0030  0.8127
