# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.01
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
 144  0.4938  0.9919  0.4824  0.0245  0.7660  0.9935  0.0444 -0.0019  0.0034 -0.0044  0.2767
 145  0.4864  1.0097  0.4941  0.0209  0.7757  0.9836  0.0696 -0.0007 -0.0206 -0.0028  0.2723
 146  0.4885  1.0016  0.4965  0.0143  0.7628  1.0078  0.0495  0.0077 -0.0028 -0.0121  0.2447
 147  0.5098  0.9902  0.4970  0.0181  0.7756  0.9913  0.0485  0.0084 -0.0111  0.0041  0.2429
 148  0.4853  0.9783  0.5114  0.0110  0.7826  0.9957  0.0419 -0.0110  0.0033 -0.0040  0.2524
 149  0.4985  0.9835  0.4885  0.0260  0.7685  0.9798  0.0620  0.0188  0.0059  0.0029  0.2365
 150  0.4889  1.0033  0.5029  0.0177  0.7703  0.9935  0.0515  0.0204  0.0064 -0.0077  0.2324
 151  0.5103  1.0099  0.5007  0.0141  0.7697  1.0089  0.0676 -0.0027 -0.0020  0.0061  0.2466
 152  0.4778  1.0154  0.4971 -0.0005  0.7829  0.9897  0.0441 -0.0047  0.0034  0.0165  0.2387
 153  0.5097  1.0088  0.5009  0.0401  0.7767  0.9973  0.0602 -0.0009 -0.0125  0.0012  0.2624
 154  0.4968  1.0031  0.5005  0.0151  0.7930  1.0074  0.0646 -0.0016  0.0103  0.0049  0.2346
 155  0.4947  0.9890  0.5021  0.0151  0.7767  1.0092  0.0587 -0.0038 -0.0045 -0.0049  0.2249
 156  0.5032  1.0166  0.4929  0.0121  0.7765  0.9957  0.0558 -0.0099  0.0070 -0.0000  0.2192
 157  0.4946  1.0024  0.5023  0.0108  0.7823  0.9926  0.0408 -0.0023 -0.0005  0.0086  0.2330
 158  0.5028  1.0097  0.5005  0.0307  0.7787  0.9870  0.0486 -0.0001 -0.0148  0.0183  0.2326
 159  0.5071  1.0180  0.5091  0.0110  0.7774  1.0046  0.0640 -0.0144  0.0023  0.0042  0.2382
   0  0.8125  0.0034 -0.0001 -0.0260 -0.0070 -0.0015  0.7925  0.7903  0.0027  0.0058  0.0113
   1  0.7076 -0.0023  0.0068 -0.0113 -0.0040 -0.0072  0.8290  0.7245  0.0858  0.0125  0.1087
   2  0.6665  0.0113  0.0132 -0.0072  0.0146 -0.0120  0.8292  0.6613  0.1077 -0.0003  0.1569
   3  0.6016  0.0147  0.0099  0.0009  0.0103  0.0006  0.8412  0.5977  0.1277  0.0230  0.2024
   4  0.5425  0.0282  0.0125  0.0006  0.0260  0.0081  0.8655  0.5506  0.1185  0.0220  0.2348
   5  0.5050  0.0119  0.0029 -0.0020  0.0017 -0.0010  0.8716  0.4845  0.1233  0.0431  0.2567
   6  0.4275  0.0275 -0.0197  0.0016 -0.0007 -0.0069  0.9120  0.4661  0.1279  0.0384  0.2428
   7  0.4060  0.0362 -0.0253 -0.0029  0.0265 -0.0090  0.8816  0.4133  0.1329  0.0099  0.2789
   8  0.3663  0.0416 -0.0054  0.0097  0.0112  0.0107  0.9191  0.3714  0.1243  0.0109  0.2519
   9  0.3309  0.0246 -0.0210  0.0147  0.0111  0.0032  0.9087  0.3502  0.1194  0.0241  0.2754
  10  0.3058  0.0073 -0.0129  0.0070 -0.0066 -0.0001  0.9204  0.3363  0.1113  0.0435  0.2717
  11  0.2752  0.0302 -0.0109  0.0141 -0.0031  0.0063  0.9315  0.2983  0.1215  0.0391  0.2755
  12  0.2817  0.0512  0.0043  0.0147  0.0001  0.0171  0.9334  0.2720  0.1145  0.0303  0.2716
  13  0.2429  0.0336  0.0011 -0.0013  0.0148 -0.0006  0.9450  0.2620  0.1137  0.0465  0.2607
  14  0.2230  0.0426 -0.0063 -0.0006  0.0027  0.0025  0.9268  0.2581  0.1299  0.0316  0.2816
  15  0.2077  0.0499  0.0037 -0.0035  0.0134  0.0265  0.9487  0.2478  0.0986  0.0345  0.2701
  16  0.1978  0.0489 -0.0093  0.0283  0.0122  0.0085  0.9584  0.2452  0.1215  0.0389  0.2718
  17  0.1869  0.0582 -0.0140  0.0066  0.0058  0.0151  0.9611  0.2180  0.1190  0.0196  0.2705
  18  0.1644  0.0790  0.0014  0.0088  0.0113  0.0212  0.9731  0.2200  0.1274  0.0369  0.3117
  19  0.1624  0.0759 -0.0024 -0.0139  0.0088  0.0380  0.9758  0.2074  0.0994  0.0162  0.2847
  20  0.1502  0.0768 -0.0013 -0.0007  0.0068  0.0111  0.9761  0.2016  0.1207  0.0133  0.2836
  21  0.1712  0.0734  0.0051  0.0150  0.0084  0.0217  0.9655  0.2163  0.0875  0.0210  0.2899
  22  0.1405  0.0749  0.0020  0.0152  0.0206  0.0479  0.9754  0.1933  0.0891  0.0337  0.2757
  23  0.1295  0.0720  0.0102  0.0059 -0.0062  0.0270  0.9924  0.1884  0.0861  0.0472  0.2942
  24  0.1625  0.0763  0.0040  0.0144  0.0041  0.0326  0.9754  0.2097  0.0924  0.0150  0.2841
  25  0.1475  0.0792  0.0130  0.0178 -0.0004  0.0475  0.9727  0.2139  0.0952  0.0392  0.2919
  26  0.1422  0.0717 -0.0069  0.0238  0.0034  0.0314  0.9625  0.1975  0.0912  0.0269  0.2961
  27  0.1320  0.0813 -0.0090  0.0074  0.0059  0.0404  0.9880  0.2060  0.0982  0.0332  0.2908
  28  0.1206  0.0837 -0.0010  0.0278  0.0179  0.0665  0.9732  0.2200  0.0953  0.0492  0.3024
  29  0.1218  0.0938  0.0139  0.0065  0.0081  0.0488  0.9972  0.2314  0.0818  0.0507  0.2814
  30  0.1250  0.0883 -0.0135  0.0231  0.0185  0.0452  0.9845  0.2129  0.0839  0.0452  0.3074
  31  0.1093  0.1005 -0.0024  0.0357  0.0228  0.0769  0.9897  0.1991  0.1052  0.0384  0.3008
  32  0.1284  0.0807  0.0142  0.0060  0.0112  0.0697  0.9852  0.2127  0.0804  0.0262  0.2962
  33  0.1301  0.0858  0.0049  0.0117  0.0143  0.0622  1.0066  0.2242  0.0893  0.0276  0.2798
  34  0.1277  0.0776 -0.0010  0.0192  0.0220  0.0575  0.9912  0.2441  0.0899  0.0370  0.2903
  35  0.1305  0.0763  0.0114  0.0054  0.0106  0.0436  1.0077  0.2130  0.0939  0.0466  0.3107
  36  0.1057  0.0904  0.0095  0.0187  0.0068  0.0700  0.9957  0.2235  0.0919  0.0431  0.3202
  37  0.1146  0.0822  0.0058  0.0177  0.0259  0.0557  0.9884  0.2399  0.0911  0.0101  0.3206
  38  0.1026  0.0847  0.0036  0.0248  0.0213  0.0668  0.9933  0.2413  0.0977  0.0257  0.3090
  39  0.1020  0.0665  0.0254  0.0285  0.0086  0.0503  1.0087  0.2602  0.0869  0.0158  0.3061
  40  0.0979  0.0689 -0.0077  0.0177  0.0116  0.0585  0.9917  0.2512  0.0813  0.0147  0.2986
  41  0.0773  0.0683  0.0195  0.0437  0.0128  0.0592  0.9939  0.2522  0.0808  0.0172  0.3359
  42  0.0681  0.0731 -0.0032  0.0040  0.0097  0.0553  1.0017  0.2833  0.0859  0.0064  0.3444
  43  0.0841  0.0587  0.0050  0.0071  0.0281  0.0714  1.0020  0.2868  0.0677  0.0109  0.3657
  44  0.0920  0.0547  0.0051  0.0245  0.0357  0.0523  0.9927  0.3117  0.0720  0.0163  0.3903
  45  0.0756  0.0663  0.0169 -0.0043  0.0268  0.0460  0.9952  0.3516  0.0791  0.0201  0.3857
  46  0.0563  0.0625 -0.0175  0.0076  0.0195  0.0318  1.0068  0.3271  0.0614  0.0108  0.3977
  47  0.0574  0.0194  0.0011  0.0049  0.0098  0.0449  1.0069  0.3718  0.0702  0.0022  0.4292
  48  0.0506  0.0241  0.0083  0.0167  0.0179  0.0373  0.9924  0.4006  0.0702  0.0293  0.4502
  49  0.0542  0.0324  0.0217  0.0071 -0.0015  0.0386  0.9929  0.4318  0.0587  0.0203  0.4494
  50  0.0408  0.0334  0.0047  0.0064  0.0133  0.0270  1.0067  0.4563  0.0677  0.0107  0.4840
  51  0.0406  0.0415  0.0098  0.0014  0.0205  0.0173  0.9926  0.4852  0.0666  0.0176  0.5110
  52  0.0316  0.0260  0.0233 -0.0091 -0.0035  0.0289  1.0012  0.5192  0.0454  0.0050  0.5465
  53  0.0307  0.0270  0.0073  0.0035  0.0188  0.0335  0.9940  0.5468  0.0471  0.0065  0.5796
  54  0.0367  0.0150 -0.0101  0.0017  0.0110  0.0213  0.9908  0.5799  0.0411 -0.0073  0.5937
  55  0.0193  0.0210  0.0037  0.0211  0.0167  0.0133  0.9909  0.6159  0.0338 -0.0057  0.6467
  56  0.0317  0.0105 -0.0066 -0.0072  0.0185  0.0375  0.9840  0.6363  0.0490  0.0051  0.6801
  57  0.0210  0.0207 -0.0049  0.0036  0.0155  0.0037  0.9916  0.6629  0.0485 -0.0015  0.7123
  58  0.0168  0.0109  0.0063 -0.0060 -0.0181  0.0174  1.0140  0.6981  0.0620  0.0149  0.7481
  59  0.0140  0.0091 -0.0135  0.0216  0.0212  0.0066  0.9981  0.7210  0.0465 -0.0043  0.7465
  60  0.0122  0.0309 -0.0078  0.0235 -0.0018  0.0112  1.0072  0.7354  0.0381  0.0002  0.7526
  61 -0.0003  0.0020 -0.0151 -0.0113  0.0053  0.0127  0.9936  0.7679  0.0278  0.0094  0.7675
  62  0.0173  0.0231  0.0159  0.0140  0.0065  0.0130  0.9961  0.8033  0.0346 -0.0068  0.8007
  63 -0.0036  0.0080  0.0069 -0.0031  0.0087  0.0231  1.0036  0.8035  0.0287  0.0085  0.8005
  64 -0.0025  0.0163  0.0050  0.0126 -0.0129  0.0212  1.0013  0.8093  0.0345  0.0254  0.7929
  65 -0.0137  0.0073 -0.0053  0.0042  0.0101 -0.0025  1.0104  0.8362  0.0405  0.0006  0.8072
  66  0.0237  0.0051  0.0212  0.0092 -0.0033 -0.0082  1.0047  0.8541  0.0285 -0.0062  0.7887
  67  0.0071 -0.0089  0.0124  0.0134  0.0010 -0.0025  1.0041  0.8606  0.0294  0.0078  0.8097
  68  0.0149 -0.0042  0.0093  0.0033  0.0026  0.0175  0.9975  0.8778  0.0226  0.0194  0.7819
  69 -0.0002  0.0184  0.0024  0.0042 -0.0062  0.0288  1.0082  0.8986  0.0281  0.0235  0.7826
  70 -0.0127 -0.0005  0.0005 -0.0076 -0.0016  0.0301  1.0099  0.9188  0.0488  0.0149  0.7626
  71 -0.0031  0.0023  0.0005  0.0051 -0.0153  0.0206  1.0091  0.9117  0.0231  0.0125  0.7563
  72  0.0081 -0.0012  0.0045 -0.0002 -0.0108 -0.0013  1.0041  0.8984  0.0447  0.0210  0.7437
  73 -0.0004  0.0110  0.0142 -0.0134 -0.0085  0.0124  1.0213  0.9280  0.0298  0.0224  0.7491
  74 -0.0008  0.0047  0.0064 -0.0019 -0.0149  0.0041  1.0052  0.9446  0.0334  0.0099  0.7413
  75  0.0020 -0.0040 -0.0086 -0.0016  0.0152  0.0233  1.0173  0.9406  0.0379  0.0269  0.7540
  76 -0.0026  0.0072  0.0010 -0.0032 -0.0102  0.0295  1.0235  0.9565  0.0325  0.0155  0.7578
  77 -0.0006 -0.0013 -0.0004  0.0042 -0.0100  0.0245  1.0060  0.9527  0.0267  0.0015  0.7727
  78 -0.0079  0.0019  0.0156 -0.0096  0.0131  0.0137  1.0008  0.9495  0.0241  0.0007  0.7831
  79 -0.0072  0.0161  0.0125 -0.0133 -0.0074  0.0067  1.0023  0.9606  0.0300  0.0293  0.7992
  80 -0.0125 -0.0025  0.0132  0.0030 -0.0105  0.0160  0.9844  0.9653  0.0064  0.0121  0.8366
  81 -0.0032 -0.0053 -0.0185 -0.0003 -0.0031  0.0096  0.9986  0.9612  0.0227  0.0062  0.8451
  82 -0.0098  0.0028 -0.0060  0.0083  0.0010 -0.0016  0.9861  0.9668  0.0038  0.0013  0.8490
  83 -0.0146  0.0076 -0.0261  0.0094  0.0106  0.0137  1.0202  0.9557  0.0337 -0.0088  0.8555
  84 -0.0048 -0.0044  0.0195  0.0026  0.0081 -0.0094  0.9809  0.9763  0.0153  0.0098  0.8834
  85 -0.0162  0.0021 -0.0189  0.0039 -0.0005  0.0010  0.9868  0.9625  0.0178  0.0040  0.8754
  86 -0.0003 -0.0002 -0.0050 -0.0171  0.0040  0.0163  1.0139  0.9704  0.0231  0.0053  0.8979
  87  0.0220  0.0187 -0.0041  0.0060 -0.0123  0.0077  0.9994  0.9677  0.0088  0.0135  0.8784
  88  0.0055  0.0074 -0.0129  0.0023  0.0003 -0.0099  1.0115  0.9792  0.0184 -0.0015  0.8862
  89 -0.0087 -0.0028 -0.0019 -0.0076 -0.0056  0.0107  1.0051  0.9640  0.0287  0.0072  0.8941
  90  0.0111 -0.0181 -0.0006 -0.0171 -0.0188  0.0173  1.0010  0.9695  0.0196 -0.0002  0.9381
  91 -0.0167 -0.0176  0.0070 -0.0132 -0.0025  0.0154  1.0170  0.9877  0.0293  0.0100  0.9058
  92  0.0146  0.0151  0.0148 -0.0233  0.0014 -0.0026  1.0115  0.9747  0.0433  0.0013  0.9310
  93 -0.0080 -0.0053  0.0227 -0.0144 -0.0052  0.0225  1.0043  0.9791  0.0044  0.0087  0.9382
  94 -0.0067  0.0045  0.0162  0.0017  0.0106  0.0099  0.9981  0.9686  0.0250 -0.0137  0.9146
  95 -0.0105  0.0033 -0.0022  0.0013 -0.0162  0.0082  1.0005  0.9717  0.0236  0.0012  0.9459
  96 -0.0020 -0.0040  0.0166  0.0096  0.0076  0.0103  0.9960  0.9846  0.0126 -0.0063  0.9380
  97  0.0060  0.0079  0.0105 -0.0156 -0.0034  0.0218  0.9995  0.9763  0.0203  0.0117  0.9663
  98  0.0121 -0.0043  0.0062 -0.0048 -0.0124 -0.0041  1.0056  0.9937  0.0094 -0.0036  0.9565
  99  0.0048  0.0164  0.0074 -0.0206 -0.0250 -0.0015  0.9906  0.9808  0.0110 -0.0053  0.9505
 100  0.0050 -0.0058  0.0127  0.0127 -0.0123 -0.0045  0.9988  0.9879  0.0167 -0.0238  0.9459
 101  0.0031  0.0145  0.0099 -0.0155 -0.0079 -0.0183  0.9834  0.9713  0.0259 -0.0178  0.9577
 102 -0.0047 -0.0173  0.0243  0.0030 -0.0228  0.0003  1.0034  1.0032  0.0136  0.0053  0.9547
 103 -0.0195 -0.0004 -0.0022  0.0017 -0.0067  0.0046  0.9902  0.9938  0.0195  0.0001  0.9534
 104  0.0076 -0.0051  0.0221 -0.0099 -0.0028 -0.0199  0.9980  0.9851  0.0262  0.0117  0.9515
 105  0.0110 -0.0057 -0.0035  0.0017 -0.0161 -0.0290  1.0045  1.0047  0.0082  0.0328  0.9267
 106 -0.0072 -0.0007 -0.0158  0.0020 -0.0069 -0.0089  0.9915  1.0162  0.0177  0.0065  0.9518
 107 -0.0030 -0.0038 -0.0207 -0.0209 -0.0024  0.0137  0.9978  1.0156  0.0200  0.0257  0.9370
 108 -0.0026 -0.0142 -0.0118  0.0136  0.0138 -0.0088  1.0158  1.0107  0.0301  0.0074  0.9452
 109  0.0034 -0.0114 -0.0108 -0.0122  0.0047 -0.0260  0.9980  0.9796  0.0126  0.0031  0.9432
 110 -0.0158  0.0097 -0.0174 -0.0087  0.0027 -0.0164  0.9870  0.9985  0.0070 -0.0003  0.9418
 111 -0.0093 -0.0071 -0.0157 -0.0142 -0.0101  0.0037  0.9980  1.0005  0.0116  0.0171  0.9171
 112  0.0023 -0.0048  0.0075 -0.0047 -0.0344  0.0118  0.9912  0.9953  0.0191  0.0070  0.9423
 113  0.0043 -0.0131 -0.0232  0.0039  0.0186 -0.0088  1.0076  1.0083  0.0214 -0.0006  0.9250
 114 -0.0168 -0.0115 -0.0048 -0.0058  0.0009 -0.0099  0.9940  0.9958  0.0185  0.0053  0.9405
 115 -0.0191  0.0034 -0.0067 -0.0185 -0.0216  0.0009  0.9972  1.0167  0.0197 -0.0006  0.9487
 116  0.0047  0.0015 -0.0160  0.0125 -0.0258  0.0180  1.0042  1.0089  0.0220  0.0074  0.9192
 117  0.0047 -0.0072 -0.0051 -0.0036 -0.0079  0.0179  1.0143  1.0003  0.0407 -0.0075  0.9343
 118 -0.0181 -0.0164  0.0045  0.0111 -0.0230 -0.0028  0.9909  1.0093  0.0191  0.0092  0.9472
 119  0.0141 -0.0105 -0.0173  0.0039  0.0115 -0.0074  1.0027  1.0123  0.0185 -0.0066  0.9312
 120 -0.0184 -0.0159  0.0154  0.0174 -0.0132 -0.0044  1.0158  1.0044  0.0098 -0.0098  0.9362
 121  0.0132 -0.0033 -0.0229 -0.0105  0.0043  0.0071  1.0157  1.0076  0.0138 -0.0014  0.9189
 122  0.0019  0.0050 -0.0013  0.0043 -0.0087 -0.0072  1.0037  1.0012  0.0084 -0.0081  0.9086
 123  0.0086  0.0034 -0.0054  0.0192  0.0056  0.0008  0.9979  0.9977  0.0166 -0.0021  0.9304
 124  0.0090 -0.0150 -0.0067  0.0010 -0.0298 -0.0208  0.9943  1.0035  0.0037 -0.0166  0.9103
 125  0.0044 -0.0053 -0.0006 -0.0011 -0.0053  0.0007  0.9809  0.9921  0.0129 -0.0029  0.9169
 126  0.0034  0.0025  0.0036 -0.0053 -0.0136  0.0060  1.0032  1.0001  0.0136 -0.0020  0.9293
 127  0.0047  0.0003 -0.0020  0.0092  0.0115 -0.0119  1.0023  1.0056  0.0332  0.0063  0.9375
 128 -0.0003  0.0218  0.0011  0.0104  0.0136 -0.0034  1.0051  1.0009  0.0125  0.0172  0.9361
 129  0.0042  0.0084 -0.0099  0.0113  0.0132 -0.0250  0.9912  0.9975  0.0134 -0.0179  0.9424
 130  0.0021 -0.0003  0.0076  0.0115 -0.0026 -0.0062  0.9872  1.0048 -0.0015  0.0036  0.9600
 131  0.0084 -0.0055 -0.0055  0.0012  0.0158  0.0057  0.9875  1.0132  0.0207 -0.0063  0.9397
 132  0.0006  0.0026 -0.0019  0.0096  0.0140  0.0040  1.0003  1.0143  0.0246  0.0090  0.9249
 133 -0.0053  0.0131 -0.0061  0.0117  0.0054 -0.0027  1.0031  1.0117  0.0224 -0.0234  0.9142
 134  0.0184  0.0081  0.0188  0.0197 -0.0081  0.0063  0.9770  1.0084 -0.0073 -0.0100  0.9263
 135  0.0071 -0.0018  0.0079  0.0195  0.0050 -0.0140  1.0012  1.0035  0.0296 -0.0046  0.9199
 136  0.0175  0.0030 -0.0154 -0.0021 -0.0017  0.0018  0.9852  1.0112  0.0035  0.0039  0.9104
 137  0.0017 -0.0169 -0.0040  0.0014 -0.0098 -0.0177  0.9992  0.9988  0.0113  0.0125  0.9326
 138  0.0149 -0.0007  0.0033  0.0024  0.0163 -0.0148  0.9917  0.9905 -0.0041 -0.0172  0.9130
 139  0.0095 -0.0192 -0.0046  0.0160  0.0097 -0.0235  0.9729  0.9949 -0.0017 -0.0239  0.9520
 140  0.0025 -0.0047 -0.0107  0.0255 -0.0062 -0.0183  1.0084  0.9962  0.0120 -0.0069  0.9163
 141 -0.0207 -0.0041 -0.0046  0.0073  0.0089 -0.0026  0.9849  1.0277  0.0165  0.0070  0.9377
 142 -0.0082  0.0062  0.0035  0.0176  0.0122 -0.0053  0.9782  1.0068  0.0325  0.0222  0.9406
 143 -0.0130 -0.0028  0.0094  0.0062 -0.0022 -0.0245  0.9925  1.0096  0.0140 -0.0053  0.9188
 144  0.0003 -0.0079 -0.0166  0.0047  0.0145 -0.0000  1.0055  0.9991  0.0195  0.0142  0.9408
 145 -0.0005 -0.0255 -0.0119 -0.0046  0.0009 -0.0121  1.0046  0.9935  0.0306 -0.0037  0.9532
 146 -0.0068 -0.0280  0.0139 -0.0025  0.0205  0.0018  0.9745  1.0140  0.0192  0.0132  0.9566
 147  0.0074 -0.0140  0.0054  0.0172  0.0016  0.0106  1.0025  1.0122  0.0197 -0.0178  0.9593
 148 -0.0223 -0.0106  0.0019  0.0021 -0.0074  0.0044  1.0105  0.9886  0.0059 -0.0230  0.9272
 149  0.0061  0.0042 -0.0337  0.0062 -0.0128 -0.0122  1.0088  0.9933 -0.0019 -0.0301  0.9437
 150 -0.0191  0.0040  0.0168 -0.0046 -0.0085 -0.0023  0.9989  0.9934  0.0189 -0.0214  0.9466
 151 -0.0021 -0.0083 -0.0122 -0.0016  0.0003 -0.0048  1.0047  0.9909  0.0124 -0.0072  0.9500
 152 -0.0225 -0.0024  0.0124  0.0089 -0.0123 -0.0209  0.9900  0.9879  0.0337 -0.0213  0.9270
 153 -0.0108 -0.0023  0.0138  0.0121 -0.0104  0.0087  0.9877  0.9882  0.0184 -0.0071  0.9222
 154 -0.0035 -0.0173  0.0163  0.0134 -0.0004 -0.0084  1.0034  0.9932  0.0311  0.0040  0.9286
 155 -0.0026 -0.0073  0.0048  0.0078 -0.0035 -0.0022  0.9828  1.0044  0.0184 -0.0075  0.8976
 156 -0.0039 -0.0084  0.0076 -0.0013  0.0048 -0.0020  0.9993  0.9974  0.0097  0.0157  0.9307
 157  0.0051  0.0007 -0.0064  0.0139 -0.0163 -0.0090  1.0034  0.9945  0.0224 -0.0037  0.9018
 158  0.0183  0.0121 -0.0054  0.0056  0.0122  0.0186  1.0286  0.9943  0.0191  0.0195  0.8953
 159  0.0078  0.0097  0.0124  0.0000  0.0038 -0.0083  0.9773  0.9953  0.0114 -0.0032  0.9129
